# ------------------ Peptide bond ---------------
KCA KO KC EN 100 TRANS
KCA KO KC FN 100 TRANS
KCA KO KC GN 100 TRANS
KCA KO KC HN 100 TRANS
KCA KO KC IN 100 TRANS
KCA KO KC KN 100 TRANS
KCA KO KC LN 100 TRANS
KCA KO KC MN 100 TRANS
KCA KO KC NN 100 TRANS
KCA KO KC PN 100 TRANS
KCA KO KC QN 100 TRANS
KCA KO KC RN 100 TRANS
KCA KO KC SN 100 TRANS
KCA KO KC TN 100 TRANS
KCA KO KC VN 100 TRANS
KCA KO KC WN 100 TRANS
KCA KO KC YN 100 TRANS
LCA LO LC AN 100 TRANS
LCA LO LC CN 100 TRANS
LCA LO LC DN 100 TRANS
LCA LO LC EN 100 TRANS
LCA LO LC FN 100 TRANS
LCA LO LC GN 100 TRANS
LCA LO LC HN 100 TRANS
LCA LO LC IN 100 TRANS
LCA LO LC KN 100 TRANS
LCA LO LC LN 100 TRANS
LCA LO LC MN 100 TRANS
LCA LO LC NN 100 TRANS
LCA LO LC PN 100 TRANS
LCA LO LC QN 100 TRANS
LCA LO LC RN 100 TRANS
LCA LO LC SN 100 TRANS
LCA LO LC TN 100 TRANS
LCA LO LC VN 100 TRANS
LCA LO LC WN 100 TRANS
LCA LO LC YN 100 TRANS
MCA MO MC AN 100 TRANS
MCA MO MC CN 100 TRANS
MCA MO MC DN 100 TRANS
MCA MO MC EN 100 TRANS
MCA MO MC FN 100 TRANS
MCA MO MC GN 100 TRANS
MCA MO MC HN 100 TRANS
MCA MO MC IN 100 TRANS
MCA MO MC KN 100 TRANS
MCA MO MC LN 100 TRANS
MCA MO MC MN 100 TRANS
MCA MO MC NN 100 TRANS
MCA MO MC PN 100 TRANS
MCA MO MC QN 100 TRANS
MCA MO MC RN 100 TRANS
MCA MO MC SN 100 TRANS
MCA MO MC TN 100 TRANS
MCA MO MC VN 100 TRANS
MCA MO MC WN 100 TRANS
MCA MO MC YN 100 TRANS
NCA NO NC AN 100 TRANS
NCA NO NC CN 100 TRANS
NCA NO NC DN 100 TRANS
NCA NO NC EN 100 TRANS
NCA NO NC FN 100 TRANS
NCA NO NC GN 100 TRANS
NCA NO NC HN 100 TRANS
NCA NO NC IN 100 TRANS
NCA NO NC KN 100 TRANS
NCA NO NC LN 100 TRANS
NCA NO NC MN 100 TRANS
NCA NO NC NN 100 TRANS
NCA NO NC PN 100 TRANS
NCA NO NC QN 100 TRANS
NCA NO NC RN 100 TRANS
NCA NO NC SN 100 TRANS
NCA NO NC TN 100 TRANS
NCA NO NC VN 100 TRANS
NCA NO NC WN 100 TRANS
NCA NO NC YN 100 TRANS
PCA PO PC AN 100 TRANS
PCA PO PC CN 100 TRANS
PCA PO PC DN 100 TRANS
PCA PO PC EN 100 TRANS
PCA PO PC FN 100 TRANS
PCA PO PC GN 100 TRANS
PCA PO PC HN 100 TRANS
