0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.90  0.00  0.00  0.00  0.00  0.00  0.90  0.90  0.90  0.90  0.90  0.90  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
