5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
5.40  0.00  0.00  0.00  0.00  0.00  5.40  5.40  5.40  5.40  5.40  5.40  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
