 ICB  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 ICG1  0.000000000000000 0.007074911861630 -0.028299647446521 -0.427094465072251 3.447297728828974 4.000000000000000 -0.008051499799747 0.056599294893042 -0.313895875286166 1.738919868539970 8.000000000000000 0.011827565170023 -0.040018702703927 -0.247573506529703 0.873629098500149 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 28.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 ICG2  0.000000000000000 0.007215776271422 -0.028863105085687 -0.357782364097466 2.808212041850799 4.000000000000000 -0.008689588259407 0.057726210171374 -0.242329943754719 1.377082585460935 8.000000000000000 0.011875235215985 -0.046548848941505 -0.197620498835245 0.775248524582015 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 28.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 ICD  0.000000000000000 0.005251604253403 -0.021006417013611 -0.268983199974673 2.751690039949267 4.000000000000000 -0.006504813143118 0.042012834027222 -0.184957531920229 1.675757240050574 8.000000000000000 0.005546868225066 -0.036044923690197 -0.161085890572132 1.191824415645637 12.000000000000000 -0.001269674058214 0.030517495010599 -0.183195605290524 0.325761640718201 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 28.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 32.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 KH   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 KN   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 KCA  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 KC   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 KO   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 KCB  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
