0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.05  0.05  0.05  0.05  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00 
