0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.98  0.98  0.98  0.98  0.98  0.98  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
