HNE  0.000000000000000 -0.075308565605941 0.338888545226733 0.0000000000 0.000000000000000 3.000000000000000 -0.003325397261988 0.013339384232399 0.0000000000 1.016665635680198 5.000000000000000 0.003287602077542 -0.006612999339531 0.0134527698 1.043419994513887 7.000000000000000 0.001261858136378 0.013112613125724 0.0264519974 1.070174353347576 9.000000000000000 -0.001624429183621 0.020683761943991 0.0940447475 1.185623665657739 11.000000000000000 -0.002050642667467 0.010937186842263 0.1572866451 1.443452774959839 13.000000000000000 -0.004509375902979 -0.001366669162536 0.1764276804 1.785369671129284 15.000000000000000 0.019877340267881 -0.028422924580409 0.1168484929 2.096683348114342 17.000000000000000 -0.019198380402588 0.090841117026879 0.2416848778 2.375707357823008 19.000000000000000 0.005150784986060 -0.024349165388648 0.3746687811 3.068854538382953 21.000000000000000 -0.001404759541653 0.006555544527713 0.3390815394 3.762001718942899 23.000000000000000 0.000468253180551 -0.001873012722204 0.3484466030 4.455148899502844 25.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 5.148296080062790 10000.000000000000000
HHE  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
IH   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
IN   0.000000000000000 -0.155859545907536 0.701367956583912 0.0000000000 0.000000000000000 3.000000000000000 0.007623658098930 0.012438261035716 0.0000000000 2.104103869751737 5.000000000000000 -0.008240873801333 0.058180209629294 0.1412369413 2.214846178686039 7.000000000000000 0.001765039808559 0.008734966821299 0.2750672942 2.664113909452596 9.000000000000000 -0.004449981254588 0.019325205672654 0.3311876392 3.263308683668677 11.000000000000000 0.001558566783762 -0.007374681854874 0.3550886869 3.967384934760813 13.000000000000000 -0.000418152063936 0.001976718847698 0.3442927608 4.660532115320758 15.000000000000000 0.000114041471983 -0.000532193535919 0.3471818115 5.353679295880704 17.000000000000000 -0.000038013823994 0.000152055295977 0.3464215350 6.046826476440648 19.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.739973657000594 10000.000000000000000
ICA  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
IC   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
IO   0.000000000000000 -0.176299004740268 0.793345521331207 0.0000000000 0.000000000000000 3.000000000000000 -0.001524375341548 0.020094209366276 0.0000000000 2.380036563993620 5.000000000000000 -0.003481739075825 0.010947957316988 0.0620843334 2.448218398726339 7.000000000000000 0.003158284942133 -0.009942477137962 0.0640952937 2.588324982120748 9.000000000000000 -0.001624318818369 0.009007232514838 0.0622248045 2.702011940555128 11.000000000000000 0.014398345041325 -0.000738680395374 0.0787619087 2.849495929024197 13.000000000000000 -0.026317104511647 0.085651389852576 0.2485873276 3.119251785207826 15.000000000000000 0.023437176728919 -0.072251237217304 0.2753876329 3.748495163788291 17.000000000000000 -0.014449715203116 0.068371823156208 0.2676288048 4.197762894554848 19.000000000000000 0.003876752859373 -0.018326468062489 0.3677195150 4.890910075114793 21.000000000000000 -0.001057296234374 0.004934049093747 0.3409346770 5.584057255674739 23.000000000000000 0.000352432078125 -0.001409728312499 0.3479833186 6.277204436234683 25.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.970351616794629 10000.000000000000000
ICB  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
ICG1 0.000000000000000 -0.016117855148560 0.048353565445681 -0.1716757702 2.656941561871679 3.000000000000000 0.036264125551546 -0.096707130891362 -0.3167364665 2.141914251251988 5.000000000000000 -0.028730722325820 0.120877622417912 -0.2683954835 1.411725799011694 7.000000000000000 0.006914155620174 -0.051506711537007 -0.1296536617 1.128599543095774 9.000000000000000 0.007209035823978 -0.010021777815962 -0.2527106404 0.718578618451749 11.000000000000000 0.006113297774927 0.033232437127905 -0.2062893218 0.230742512910457 13.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
ICG2 0.000000000000000 0.002844373755862 -0.008533121267586 -0.2176896523 2.184444850689821 3.000000000000000 -0.003033401137782 0.017066242535171 -0.1920902885 1.531375893697286 5.000000000000000 0.002694811478469 -0.001134164291523 -0.1602261320 1.191193077679537 7.000000000000000 -0.007843518809423 0.015034704579292 -0.1324250515 0.887762648259617 9.000000000000000 0.008625208478863 -0.032026408277247 -0.1664084589 0.620303213170897 11.000000000000000 0.009342684986673 0.019724842595929 -0.1910115902 0.228382330170489 13.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
ICD  0.000000000000000 -0.010673425884036 0.032020277652109 -0.0600872746 1.957308781896987 3.000000000000000 0.022978426893104 -0.064040555304218 -0.1561481076 1.777046958066043 5.000000000000000 -0.018418094379886 0.073830006054404 -0.1365692061 1.392415936860720 7.000000000000000 0.006245328873774 -0.036678560224913 -0.0622663144 1.267252793906714 9.000000000000000 -0.003466626504909 0.000793413017731 -0.1340366088 1.045968555182688 11.000000000000000 0.006354469430255 -0.020006346011720 -0.1724624748 0.753335977571051 13.000000000000000 0.000466906256870 0.018120470569812 -0.1762342257 0.379221399346962 15.000000000000000 0.001205152990634 0.020921908111034 -0.0981494683 0.102970080294288 17.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
KH   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
KN   0.000000000000000 -0.134299800172359 0.604349100775614 0.0000000000 0.000000000000000 3.000000000000000 -0.008181259095407 0.040218403747747 0.0000000000 1.813047302326842 5.000000000000000 0.009175580963736 -0.008869150824697 0.0626985058 1.908470844554571 7.000000000000000 0.004135174630330 0.046184334957718 0.1373288741 2.071795900657870 9.000000000000000 -0.020661121533152 0.070995382739698 0.3716883095 2.564272385755665 11.000000000000000 0.011194975282618 -0.052971346459217 0.4077363821 3.426341563463181 13.000000000000000 -0.003003529953873 0.014198505236491 0.3301906996 4.119488744023126 15.000000000000000 0.000819144532874 -0.003822674486748 0.3509423611 4.812635924583072 17.000000000000000 -0.000273048177625 0.001092192710499 0.3454813976 5.505783105143017 19.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.198930285702962 10000.000000000000000
KCA  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
KC   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
KO   0.000000000000000 -0.121798180144983 0.548091810652422 0.0000000000 0.000000000000000 3.000000000000000 -0.007671239691689 0.036977682435446 0.0000000000 1.644275431957267 5.000000000000000 0.003646060472663 -0.009049755714685 0.0558558534 1.730816244165544 7.000000000000000 0.007014376066410 0.012826607121294 0.0634095563 1.835497411971157 9.000000000000000 -0.020871869228719 0.054912863519755 0.1988884975 2.069737961497097 11.000000000000000 0.027843762783258 -0.070318351852561 0.1680775209 2.520191456820043 13.000000000000000 -0.019708394908369 0.096744224846988 0.2209292669 2.797823193418323 15.000000000000000 0.004545113034702 -0.021506144603224 0.3714054273 3.468991467259493 17.000000000000000 -0.001219420570286 0.005764533604988 0.3399222054 4.162138647819438 19.000000000000000 0.000332569246442 -0.001551989816727 0.3483472929 4.855285828379383 21.000000000000000 -0.000110856415481 0.000443425661922 0.3461301646 5.548433008939329 23.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.241580189499274 10000.000000000000000
KCB  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
KCG  0.000000000000000 0.001268631980916 -0.003805895942749 -0.1776491803 0.744440474947496 3.000000000000000 0.011315360409515 0.007611791885498 -0.1662314925 0.211492934094235 5.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
KCD  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
KCE  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
KNZ  0.000000000000000 -0.115864029646597 0.521388133409684 0.0000000000 0.000000000000000 3.000000000000000 -0.059718820884451 0.301769351053265 0.0000000000 1.564164400229053 5.000000000000000 0.008281467735540 -0.056543574253444 0.4904515536 2.293491237366501 7.000000000000000 0.000964324533911 -0.006854767840203 0.3636548694 3.114471789436331 9.000000000000000 0.000225884773743 -0.001068820636736 0.3478076925 3.822077053171507 11.000000000000000 -0.000060603231980 0.000286488005723 0.3462430272 4.515224233731452 13.000000000000000 0.000016528154176 -0.000077131386156 0.3466617404 5.208371414291397 15.000000000000000 -0.000005509384725 0.000022037538902 0.3465515527 5.901518594851342 17.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.594665775411287 10000.000000000000000
LH   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
LN   0.000000000000000 -0.175489319803332 0.789701939114995 0.0000000000 0.000000000000000 3.000000000000000 -0.000868438161312 0.032909321287689 0.0000000000 2.369105817344984 5.000000000000000 -0.008934935847168 0.027698692319819 0.1212160272 2.493795597205247 7.000000000000000 0.028796135276613 -0.025910922763188 0.1247915663 2.775542934137213 9.000000000000000 -0.041059559670366 0.146865888896490 0.3667014986 3.151851457953922 11.000000000000000 0.021026547598731 -0.099491469125704 0.4614503381 4.144241533366723 13.000000000000000 -0.005641268867952 0.026667816466684 0.3158030328 4.837388713926669 15.000000000000000 0.001538527873078 -0.007179796741030 0.3547790723 5.530535894486614 17.000000000000000 -0.000512842624359 0.002051370497437 0.3445222198 6.223683075046560 19.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.916830255606505 10000.000000000000000
LCA  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
LC   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
LO   0.000000000000000 -0.166726515429781 0.750269319434016 0.0000000000 0.000000000000000 3.000000000000000 -0.005360399297119 0.025528745688331 0.0000000000 2.250807958302047 5.000000000000000 0.001273250797265 -0.006633650094384 0.0377901912 2.310039746678417 7.000000000000000 0.010955007407586 0.001005854689204 0.0265346004 2.369271535054787 9.000000000000000 -0.026055313671233 0.066735899134722 0.1620181080 2.514004213827362 11.000000000000000 0.029037580008717 -0.089595982892678 0.1162979405 2.896541517047155 13.000000000000000 -0.015307268256333 0.084629497159625 0.1063649690 3.003054106565126 15.000000000000000 0.006475331046608 -0.007214112378371 0.2611957386 3.431843887239699 17.000000000000000 -0.006686354793569 0.031637873901279 0.3100432617 3.977181563310833 19.000000000000000 0.001793900066567 -0.008480254860137 0.3563584997 4.670328743870779 21.000000000000000 -0.000489245472700 0.002283145539268 0.3439642811 5.363475924430724 23.000000000000000 0.000163081824233 -0.000652327296934 0.3472259176 6.056623104990670 25.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.749770285550614 10000.000000000000000
LCB  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
LCG  0.000000000000000 -0.008840999941756 0.026522999825267 -0.2256984905 2.618371692016055 3.000000000000000 0.018853974681701 -0.053045999650535 -0.3052674900 1.941276220466617 5.000000000000000 -0.013378731644354 0.060077848439669 -0.2912037924 1.269389039333521 7.000000000000000 0.003123001293692 -0.020194541426456 -0.2114371784 0.820262995109341 9.000000000000000 0.021713788602194 -0.001456533664305 -0.2547393286 0.341594482977882 11.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
LCD1 0.000000000000000 -0.002930283963700 0.008790851891099 -0.0900848903 1.655514370731936 3.000000000000000 0.010504447078557 -0.017581703782198 -0.1164574460 1.385259699879114 5.000000000000000 -0.016936674233064 0.045444978689147 -0.0607308961 1.166053569463642 7.000000000000000 0.012867794888087 -0.056175066709238 -0.0821910722 1.090878298068373 9.000000000000000 -0.008898021017404 0.021031702619283 -0.1524778004 0.804738245968408 11.000000000000000 0.013005230309821 -0.032356423485138 -0.1751272421 0.512725287578787 13.000000000000000 -0.002850805098080 0.045674958373785 -0.1484901723 0.137086951925856 15.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
LCD2 0.000000000000000 -0.002930283963700 0.008790851891099 -0.0900848903 1.655514370731936 3.000000000000000 0.010504447078557 -0.017581703782198 -0.1164574460 1.385259699879114 5.000000000000000 -0.016936674233064 0.045444978689147 -0.0607308961 1.166053569463642 7.000000000000000 0.012867794888087 -0.056175066709238 -0.0821910722 1.090878298068373 9.000000000000000 -0.008898021017404 0.021031702619283 -0.1524778004 0.804738245968408 11.000000000000000 0.013005230309821 -0.032356423485138 -0.1751272421 0.512725287578787 13.000000000000000 -0.002850805098080 0.045674958373785 -0.1484901723 0.137086951925856 15.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
MH   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
MN   0.000000000000000 -0.162379001346278 0.730705506058252 0.0000000000 0.000000000000000 3.000000000000000 0.001487616634464 0.025868405128108 0.0000000000 2.192116518174755 5.000000000000000 -0.008772513387633 0.034794104934893 0.1213250201 2.307491071762900 7.000000000000000 0.019866434094541 -0.017840975390908 0.1552312792 2.619137424653410 9.000000000000000 -0.032965260831134 0.101357629176339 0.3222645868 3.017167554274056 11.000000000000000 0.027026004755600 -0.096433935810465 0.3321119735 3.803405157900014 13.000000000000000 -0.013889720627054 0.065722092723134 0.2706882873 4.298101399736121 15.000000000000000 0.003726510412136 -0.017616231039190 0.3669000107 4.991248580296066 17.000000000000000 -0.001016321021492 0.004742831433628 0.3411532115 5.684395760856011 19.000000000000000 0.000338773673831 -0.001355094695322 0.3479286850 6.377542941415957 21.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 7.070690121975902 10000.000000000000000
MCA  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
MC   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
MO   0.000000000000000 -0.166561176433829 0.749525293952230 0.0000000000 0.000000000000000 3.000000000000000 -0.011263067865156 0.052112660491583 0.0000000000 2.248575881856689 5.000000000000000 0.001242569771193 -0.015465746699350 0.0732938276 2.366921980901777 7.000000000000000 0.007572924516072 -0.008010328072190 0.0263416780 2.461587207442856 9.000000000000000 -0.014495554955554 0.037427219024242 0.0851754599 2.542812647365442 11.000000000000000 0.025893586330438 -0.049546110709080 0.0609376766 2.746908003708957 13.000000000000000 -0.025988323612820 0.105815407273549 0.1734762697 2.877747604667769 15.000000000000000 0.016907264684460 -0.050114534403373 0.2848780154 3.440055184268902 17.000000000000000 -0.010847892792984 0.051329053703388 0.2873070540 3.944611195021298 19.000000000000000 0.002910410261532 -0.013758303054516 0.3624485553 4.637758375581243 21.000000000000000 -0.000793748253145 0.003704158514678 0.3423402663 5.330905556141189 23.000000000000000 0.000264582751048 -0.001058331004194 0.3476319213 6.024052736701134 25.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.717199917261080 10000.000000000000000
MCB  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
MCG  0.000000000000000 -0.004115734914931 0.012347204744792 -0.1588253813 1.787421067629457 3.000000000000000 0.010630815102479 -0.024694409489585 -0.1958669955 1.310944923878104 5.000000000000000 -0.007006382563159 0.039090481125289 -0.1670748522 0.905479815769940 7.000000000000000 -0.004935970661440 -0.002947814253665 -0.0947895185 0.671640975338982 9.000000000000000 0.014664707386017 -0.032563638222307 -0.1658124234 0.430782916092454 11.000000000000000 -0.008467328058003 0.055424606093795 -0.1200904877 0.086221175447129 13.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
MSD  0.000000000000000 -0.004853503862896 0.014560511588687 -0.0386452355 1.430771103639738 3.000000000000000 0.010745991746393 -0.029121023177374 -0.0823267703 1.314835397137746 5.000000000000000 -0.013648462516881 0.035354927300982 -0.0698589620 1.119665697865942 7.000000000000000 0.010562068827628 -0.046535847800305 -0.0922208030 1.012179782895802 9.000000000000000 -0.005271767229816 0.016836565165465 -0.1516193683 0.726091336279299 11.000000000000000 0.006298731240486 -0.014794038213433 -0.1475343144 0.448024722526960 13.000000000000000 0.003261024619478 0.022998349229484 -0.1311256924 0.144169790829578 15.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
MCE  0.000000000000000 -0.003372402479980 0.010117207439939 -0.0321448980 1.183385042905333 3.000000000000000 0.005698506259251 -0.020234414879877 -0.0624965203 1.086950348920267 5.000000000000000 -0.004038811362852 0.013956622675628 -0.0750521047 0.926607698845087 7.000000000000000 0.002620608125090 -0.010276245501487 -0.0676913504 0.800019489198104 9.000000000000000 -0.002754998670050 0.005447403249051 -0.0773490349 0.644496671442762 11.000000000000000 0.002340746802364 -0.011082588771251 -0.0886194059 0.489548225318706 13.000000000000000 0.000976170312749 0.002961892042933 -0.1048607994 0.286705032803955 15.000000000000000 0.003835294314877 0.008818913919429 -0.0812991875 0.096640364715749 17.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
NH   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
NN   0.000000000000000 -0.127595791359808 0.574181061119137 0.0000000000 0.000000000000000 3.000000000000000 -0.012193113026942 0.047051267940165 0.0000000000 1.722543183357413 5.000000000000000 0.023583421753974 -0.026107410221486 0.0418877154 1.813203350902539 7.000000000000000 -0.024335452929628 0.115393120302359 0.2204591356 1.981216514923109 9.000000000000000 0.006044029016622 -0.030619597275407 0.3900061817 2.689023643893739 11.000000000000000 -0.001192926029884 0.005644576824327 0.3400561408 3.394909850231114 13.000000000000000 0.000320053325091 -0.001512979354974 0.3483193357 4.088057030791060 15.000000000000000 -0.000087287270479 0.000407340595570 0.3461080582 4.781204211351005 17.000000000000000 0.000029095756826 -0.000116383027306 0.3466899733 5.474351391910949 19.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.167498572470895 10000.000000000000000
NCA  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
NC   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
NO   0.000000000000000 -0.127451931611323 0.573533692250953 0.0000000000 0.000000000000000 3.000000000000000 -0.008145368704858 0.038930225261728 0.0000000000 1.720601076752858 5.000000000000000 0.015159941448623 -0.009941986967422 0.0579764766 1.811159028160903 7.000000000000000 -0.032141951404117 0.081017661724315 0.2001278261 2.008623565057421 9.000000000000000 0.033582125843074 -0.111834046700385 0.1384950562 2.475814252926543 11.000000000000000 -0.015072612404215 0.089658708358058 0.0941443795 2.574125185170106 13.000000000000000 0.004156349933654 -0.000776966067230 0.2719078640 3.000467878299825 15.000000000000000 -0.005106218942899 0.024161133534692 0.3186761990 3.574426541594652 17.000000000000000 0.001369961179802 -0.006476180122701 0.3540461058 4.267573722154598 19.000000000000000 -0.000373625776310 0.001743586956112 0.3445809195 4.960720902714543 21.000000000000000 0.000124541925437 -0.000498167701746 0.3470717580 5.653868083274489 23.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.347015263834434 10000.000000000000000
NCB  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
NCG  0.000000000000000 0.003879977909190 -0.011639933727569 -0.1086344284 0.504310942744797 3.000000000000000 -0.005656588110104 0.023279867455138 -0.0737146272 0.178407657472818 5.000000000000000 0.007592738296994 -0.010659661205487 -0.0484742147 0.078845167929963 7.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
NOD  0.000000000000000 -0.095085906301322 0.427886578355951 0.0000000000 0.000000000000000 3.000000000000000 -0.005708823552054 0.036876223574425 0.0000000000 1.283659735067853 5.000000000000000 0.006083790905270 0.002623282262100 0.0789990117 1.385494040949121 7.000000000000000 -0.013056702609485 0.039126027693720 0.1624976316 1.602655520585784 9.000000000000000 0.007373431140756 -0.039214187963190 0.1623213110 1.979701273654163 11.000000000000000 0.003609585354574 0.005026398881348 0.0939457329 2.206474593018952 13.000000000000000 -0.003147202190965 0.026683911008790 0.1573663527 2.443348337145064 15.000000000000000 0.004228071348737 0.007800697863002 0.2263355704 2.839639068977187 17.000000000000000 -0.007009969918415 0.033169125955426 0.3082752180 3.357337572030939 19.000000000000000 0.001880723636648 -0.008890693555063 0.3568320828 4.050484752590885 21.000000000000000 -0.000512924628177 0.002393648264825 0.3438379923 4.743631933150830 23.000000000000000 0.000170974876059 -0.000683899504236 0.3472574898 5.436779113710776 25.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.129926294270721 10000.000000000000000
NND  0.000000000000000 -0.095802828244978 0.431112727102399 0.0000000000 0.000000000000000 3.000000000000000 0.006994884462101 0.003027838724576 0.0000000000 1.293338181307198 5.000000000000000 -0.002577088568583 0.044997145497184 0.0960499684 1.361408611902313 7.000000000000000 -0.004208300176812 0.029534614085684 0.2451134876 1.712880422229425 9.000000000000000 -0.014090581647270 0.004284813024810 0.3127523418 2.287579452376176 11.000000000000000 0.025767311128609 -0.080258676858811 0.1608046142 2.817498734957746 13.000000000000000 -0.018051069750882 0.074345189912842 0.1489776403 3.024211744875859 15.000000000000000 0.015420987446082 -0.033961228592450 0.2297455629 3.475139227060782 17.000000000000000 -0.012377074945597 0.058564696084042 0.2789524979 3.922153338081818 19.000000000000000 0.003320678643941 -0.015697753589537 0.3646863829 4.615300518641763 21.000000000000000 -0.000905639630166 0.004226318274106 0.3417435123 5.308447699201708 23.000000000000000 0.000301879876722 -0.001207519506887 0.3477811098 6.001594879761654 25.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.694742060321599 10000.000000000000000
NHD1 0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
NHD2 0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
PN   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
PCA  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
PC   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
PO   0.000000000000000 -0.104787993673855 0.471545971532348 0.0000000000 0.000000000000000 3.000000000000000 -0.012848472939758 0.044310602650529 0.0000000000 1.414637914597044 5.000000000000000 0.018757882831135 -0.032780234988017 0.0230607353 1.489092541681099 7.000000000000000 -0.028254067508841 0.079767061998795 0.1170343893 1.554156135028161 9.000000000000000 0.031889599610402 -0.089757343054250 0.0970538272 1.881260621645774 11.000000000000000 -0.013772560360427 0.101580254608162 0.1206996503 1.971455700783328 13.000000000000000 -0.005961085281805 0.018944892445603 0.3617499445 2.508995537019551 15.000000000000000 0.003555084479661 -0.016821619245225 0.3659964909 3.260586313449571 17.000000000000000 -0.000953803153080 0.004508887632741 0.3413710276 3.953733494009517 19.000000000000000 0.000260128132658 -0.001213931285738 0.3479609403 4.646880674569462 21.000000000000000 -0.000086709377553 0.000346837510211 0.3462267528 5.340027855129407 23.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.033175035689352 10000.000000000000000
PCB  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
PCG  0.000000000000000 0.007975105676375 -0.023925317029125 -0.0717759511 0.215327853262125 3.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
PCD  0.000000000000000 0.040107902930556 -0.120323708791667 -0.3609711264 1.082913379125006 3.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
QH   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
QN   0.000000000000000 -0.140302490886413 0.631361208988861 0.0000000000 0.000000000000000 3.000000000000000 0.004886211456275 0.015149730073852 0.0000000000 1.894083626966582 5.000000000000000 -0.009070421460575 0.044466998811502 0.1192334578 1.993772238912191 7.000000000000000 0.025976935671479 -0.009955529951950 0.1882563955 2.337543778015016 9.000000000000000 -0.045735665383475 0.145906084076923 0.4601575037 2.882049934558673 11.000000000000000 0.027158887820521 -0.128507908223929 0.4949538554 4.020103955278079 13.000000000000000 -0.007286530878676 0.034445418699197 0.3068288764 4.713251135838024 15.000000000000000 0.001987235694184 -0.009273766572861 0.3571721806 5.406398316397969 17.000000000000000 -0.000662411898061 0.002649647592246 0.3439239427 6.099545496957915 19.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.792692677517860 10000.000000000000000
QCA  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
QC   0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
QO   0.000000000000000 -0.140425421928530 0.631914398678385 0.0000000000 0.000000000000000 3.000000000000000 -0.013473838006043 0.051891665433601 0.0000000000 1.895743196035155 5.000000000000000 0.013229209011916 -0.028951362602657 0.0458806057 1.995519153721216 7.000000000000000 -0.010029515548558 0.050423891468840 0.0888256634 2.077308586729695 9.000000000000000 0.002021882134801 -0.009753201822509 0.1701670427 2.376419355005098 11.000000000000000 0.004541117245568 0.002378090986298 0.1554168210 2.693915690167305 13.000000000000000 -0.001350081910473 0.029624794459709 0.2194225919 3.050590634106038 15.000000000000000 -0.004548950633359 0.021524302996871 0.3217207868 3.597134340474108 17.000000000000000 0.001220450169926 -0.005769400803285 0.3532305912 4.290281521034054 19.000000000000000 -0.000332850046343 0.001553300216269 0.3447983900 4.983428701593998 21.000000000000000 0.000110950015448 -0.000443800061791 0.3470173903 5.676575882153943 23.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.369723062713889 10000.000000000000000
QCB  0.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
QCG  0.000000000000000 0.005062053400042 -0.015186160200125 -0.2053759994 0.788721596064050 3.000000000000000 0.003194019766518 0.030372320400250 -0.1598175188 0.172593597865286 5.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
QCD  0.000000000000000 -0.003224707933595 0.009674123800785 -0.0599543477 0.324296331830199 3.000000000000000 0.013864142455046 -0.019348247601569 -0.0889767191 0.144433288874452 5.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 0.000000000000000 10000.000000000000000
QOE  0.000000000000000 -0.078497629106614 0.353239330979765 0.0000000000 0.000000000000000 3.000000000000000 -0.005685215152089 0.025314088106011 0.0000000000 1.059717992939295 5.000000000000000 0.009608033303049 -0.008797202806523 0.0330337706 1.115492624146626 7.000000000000000 -0.006974388377798 0.048850997011772 0.1131413590 1.223235620542881 9.000000000000000 -0.002411674542230 0.007004666744985 0.2248526865 1.589127219586537 11.000000000000000 0.003503079322541 -0.007465380508396 0.2239312590 2.047557863274614 13.000000000000000 -0.006233091197706 0.013553095426849 0.2361066888 2.493583493813690 15.000000000000000 0.013417610266097 -0.023845451759386 0.2155219762 2.970144523605584 17.000000000000000 -0.011974580429511 0.056660209837198 0.2811514923 3.413147551032814 19.000000000000000 0.003212692310357 -0.015187272739867 0.3640973665 4.106294731592759 21.000000000000000 -0.000876188811915 0.004088881122272 0.3419005833 4.799441912152704 23.000000000000000 0.000292062937305 -0.001168251749221 0.3477418420 5.492589092712650 25.000000000000000 0.000000000000000 0.000000000000000 0.0000000000 6.185736273272595 10000.000000000000000
