0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  5.20  5.20  5.20  5.20  5.20  5.20  0.00  0.00
0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
